,label
40136,FAKE
40137,TRUE
40138,FAKE
40139,TRUE
40140,FAKE
40141,TRUE
40142,TRUE
40143,FAKE
40144,TRUE
40145,TRUE
40146,FAKE
40147,FAKE
40148,TRUE
40149,FAKE
40150,FAKE
40151,TRUE
40152,TRUE
40153,FAKE
40154,TRUE
40155,FAKE
40156,FAKE
40157,TRUE
40158,TRUE
40159,TRUE
40160,FAKE
40161,TRUE
40162,TRUE
40163,TRUE
40164,TRUE
40165,FAKE
40166,TRUE
40167,TRUE
40168,FAKE
40169,TRUE
40170,FAKE
40171,TRUE
40172,FAKE
40173,TRUE
40174,FAKE
40175,TRUE
40176,TRUE
40177,FAKE
40178,FAKE
40179,FAKE
40180,FAKE
40181,TRUE
40182,FAKE
40183,TRUE
40184,FAKE
40185,TRUE
40186,FAKE
40187,TRUE
40188,TRUE
40189,FAKE
40190,FAKE
40191,TRUE
40192,FAKE
40193,TRUE
40194,FAKE
40195,FAKE
40196,FAKE
40197,TRUE
40198,TRUE
40199,FAKE
40200,TRUE
40201,FAKE
40202,FAKE
40203,TRUE
40204,TRUE
40205,FAKE
40206,TRUE
40207,FAKE
40208,FAKE
40209,TRUE
40210,TRUE
40211,FAKE
40212,TRUE
40213,TRUE
40214,FAKE
40215,FAKE
40216,TRUE
40217,FAKE
40218,FAKE
40219,FAKE
40220,FAKE
40221,FAKE
40222,TRUE
40223,TRUE
40224,TRUE
40225,TRUE
40226,TRUE
40227,FAKE
40228,TRUE
40229,TRUE
40230,TRUE
40231,FAKE
40232,TRUE
40233,TRUE
40234,FAKE
40235,FAKE
40236,TRUE
40237,FAKE
40238,TRUE
40239,FAKE
40240,FAKE
40241,FAKE
40242,FAKE
40243,TRUE
40244,TRUE
40245,FAKE
40246,TRUE
40247,FAKE
40248,FAKE
40249,TRUE
40250,FAKE
40251,FAKE
40252,FAKE
40253,TRUE
40254,FAKE
40255,TRUE
40256,TRUE
40257,FAKE
40258,TRUE
40259,TRUE
40260,FAKE
40261,TRUE
40262,TRUE
40263,TRUE
40264,TRUE
40265,TRUE
40266,FAKE
40267,FAKE
40268,TRUE
40269,TRUE
40270,TRUE
40271,TRUE
40272,FAKE
40273,TRUE
40274,TRUE
40275,TRUE
40276,TRUE
40277,FAKE
40278,TRUE
40279,TRUE
40280,TRUE
40281,FAKE
40282,FAKE
40283,FAKE
40284,TRUE
40285,FAKE
40286,FAKE
40287,TRUE
40288,FAKE
40289,TRUE
40290,TRUE
40291,TRUE
40292,FAKE
40293,TRUE
40294,FAKE
40295,FAKE
40296,TRUE
40297,FAKE
40298,TRUE
40299,FAKE
40300,TRUE
40301,FAKE
40302,FAKE
40303,FAKE
40304,TRUE
40305,TRUE
40306,FAKE
40307,TRUE
40308,FAKE
40309,TRUE
40310,FAKE
40311,TRUE
40312,FAKE
40313,FAKE
40314,TRUE
40315,FAKE
40316,FAKE
40317,TRUE
40318,FAKE
40319,TRUE
40320,TRUE
40321,FAKE
40322,FAKE
40323,TRUE
40324,FAKE
40325,TRUE
40326,TRUE
40327,FAKE
40328,FAKE
40329,TRUE
40330,FAKE
40331,TRUE
40332,FAKE
40333,TRUE
40334,FAKE
40335,FAKE
40336,TRUE
40337,FAKE
40338,FAKE
40339,TRUE
40340,FAKE
40341,TRUE
40342,FAKE
40343,FAKE
40344,TRUE
40345,FAKE
40346,TRUE
40347,TRUE
40348,FAKE
40349,TRUE
40350,FAKE
40351,TRUE
40352,FAKE
40353,TRUE
40354,FAKE
40355,TRUE
40356,FAKE
40357,FAKE
40358,FAKE
40359,FAKE
40360,TRUE
40361,TRUE
40362,FAKE
40363,TRUE
40364,TRUE
40365,TRUE
40366,FAKE
40367,TRUE
40368,TRUE
40369,TRUE
40370,TRUE
40371,FAKE
40372,FAKE
40373,TRUE
40374,TRUE
40375,FAKE
40376,TRUE
40377,TRUE
40378,FAKE
40379,FAKE
40380,TRUE
40381,TRUE
40382,TRUE
40383,FAKE
40384,TRUE
40385,TRUE
40386,TRUE
40387,FAKE
40388,FAKE
40389,TRUE
40390,FAKE
40391,FAKE
40392,TRUE
40393,TRUE
40394,FAKE
40395,TRUE
40396,FAKE
40397,TRUE
40398,TRUE
40399,TRUE
40400,FAKE
40401,FAKE
40402,FAKE
40403,FAKE
40404,TRUE
40405,TRUE
40406,FAKE
40407,TRUE
40408,TRUE
40409,FAKE
40410,FAKE
40411,FAKE
40412,TRUE
40413,FAKE
40414,FAKE
40415,FAKE
40416,FAKE
40417,FAKE
40418,TRUE
40419,TRUE
40420,TRUE
40421,TRUE
40422,TRUE
40423,TRUE
40424,TRUE
40425,TRUE
40426,TRUE
40427,FAKE
40428,TRUE
40429,TRUE
40430,TRUE
40431,FAKE
40432,FAKE
40433,FAKE
40434,TRUE
40435,TRUE
40436,TRUE
40437,FAKE
40438,TRUE
40439,TRUE
40440,FAKE
40441,TRUE
40442,FAKE
40443,FAKE
40444,TRUE
40445,TRUE
40446,FAKE
40447,FAKE
40448,TRUE
40449,TRUE
40450,TRUE
40451,FAKE
40452,FAKE
40453,FAKE
40454,TRUE
40455,TRUE
40456,FAKE
40457,FAKE
40458,TRUE
40459,TRUE
40460,TRUE
40461,FAKE
40462,FAKE
40463,TRUE
40464,TRUE
40465,FAKE
40466,TRUE
40467,TRUE
40468,FAKE
40469,FAKE
40470,TRUE
40471,FAKE
40472,TRUE
40473,TRUE
40474,FAKE
40475,FAKE
40476,FAKE
40477,FAKE
40478,FAKE
40479,FAKE
40480,FAKE
40481,TRUE
40482,FAKE
40483,FAKE
40484,TRUE
40485,TRUE
40486,TRUE
40487,TRUE
40488,FAKE
40489,TRUE
40490,TRUE
40491,TRUE
40492,FAKE
40493,FAKE
40494,FAKE
40495,FAKE
40496,TRUE
40497,TRUE
40498,TRUE
40499,FAKE
40500,TRUE
40501,TRUE
40502,TRUE
40503,FAKE
40504,TRUE
40505,TRUE
40506,FAKE
40507,FAKE
40508,TRUE
40509,FAKE
40510,FAKE
40511,FAKE
40512,FAKE
40513,FAKE
40514,FAKE
40515,TRUE
40516,TRUE
40517,TRUE
40518,TRUE
40519,FAKE
40520,TRUE
40521,FAKE
40522,TRUE
40523,TRUE
40524,TRUE
40525,TRUE
40526,FAKE
40527,FAKE
40528,FAKE
40529,FAKE
40530,FAKE
40531,TRUE
40532,FAKE
40533,TRUE
40534,FAKE
40535,TRUE
40536,TRUE
40537,FAKE
40538,TRUE
40539,FAKE
40540,FAKE
40541,FAKE
40542,FAKE
40543,TRUE
40544,TRUE
40545,TRUE
40546,FAKE
40547,TRUE
40548,FAKE
40549,TRUE
40550,FAKE
40551,TRUE
40552,TRUE
40553,FAKE
40554,FAKE
40555,FAKE
40556,FAKE
40557,FAKE
40558,TRUE
40559,TRUE
40560,FAKE
40561,TRUE
40562,FAKE
40563,FAKE
40564,TRUE
40565,TRUE
40566,FAKE
40567,FAKE
40568,FAKE
40569,FAKE
40570,FAKE
40571,TRUE
40572,FAKE
40573,TRUE
40574,FAKE
40575,FAKE
40576,TRUE
40577,FAKE
40578,FAKE
40579,TRUE
40580,TRUE
40581,FAKE
40582,FAKE
40583,FAKE
40584,TRUE
40585,FAKE
40586,FAKE
40587,FAKE
40588,TRUE
40589,TRUE
40590,TRUE
40591,FAKE
40592,FAKE
40593,TRUE
40594,FAKE
40595,FAKE
40596,TRUE
40597,FAKE
40598,FAKE
40599,TRUE
40600,FAKE
40601,TRUE
40602,FAKE
40603,FAKE
40604,FAKE
40605,FAKE
40606,TRUE
40607,FAKE
40608,FAKE
40609,TRUE
40610,TRUE
40611,TRUE
40612,TRUE
40613,TRUE
40614,FAKE
40615,TRUE
40616,TRUE
40617,FAKE
40618,FAKE
40619,TRUE
40620,TRUE
40621,TRUE
40622,TRUE
40623,TRUE
40624,TRUE
40625,FAKE
40626,FAKE
40627,FAKE
40628,FAKE
40629,FAKE
40630,TRUE
40631,FAKE
40632,TRUE
40633,FAKE
40634,TRUE
40635,TRUE
40636,FAKE
40637,FAKE
40638,TRUE
40639,FAKE
40640,FAKE
40641,TRUE
40642,FAKE
40643,TRUE
40644,TRUE
40645,FAKE
40646,FAKE
40647,FAKE
40648,TRUE
40649,FAKE
40650,TRUE
40651,FAKE
40652,FAKE
40653,TRUE
40654,FAKE
40655,TRUE
40656,FAKE
40657,TRUE
40658,FAKE
40659,TRUE
40660,FAKE
40661,TRUE
40662,TRUE
40663,TRUE
40664,FAKE
40665,FAKE
40666,FAKE
40667,FAKE
40668,TRUE
40669,TRUE
40670,FAKE
40671,FAKE
40672,FAKE
40673,FAKE
40674,FAKE
40675,FAKE
40676,FAKE
40677,FAKE
40678,TRUE
40679,TRUE
40680,FAKE
40681,FAKE
40682,TRUE
40683,FAKE
40684,FAKE
40685,TRUE
40686,FAKE
40687,FAKE
40688,FAKE
40689,FAKE
40690,TRUE
40691,FAKE
40692,TRUE
40693,FAKE
40694,FAKE
40695,FAKE
40696,TRUE
40697,TRUE
40698,FAKE
40699,TRUE
40700,TRUE
40701,TRUE
40702,FAKE
40703,FAKE
40704,FAKE
40705,FAKE
40706,FAKE
40707,FAKE
40708,FAKE
40709,TRUE
40710,FAKE
40711,TRUE
40712,TRUE
40713,TRUE
40714,TRUE
40715,TRUE
40716,TRUE
40717,TRUE
40718,TRUE
40719,TRUE
40720,TRUE
40721,TRUE
40722,TRUE
40723,TRUE
40724,FAKE
40725,TRUE
40726,TRUE
40727,FAKE
40728,TRUE
40729,TRUE
40730,FAKE
40731,FAKE
40732,FAKE
40733,FAKE
40734,TRUE
40735,FAKE
40736,TRUE
40737,FAKE
40738,FAKE
40739,FAKE
40740,TRUE
40741,TRUE
40742,TRUE
40743,FAKE
40744,FAKE
40745,TRUE
40746,TRUE
40747,FAKE
40748,FAKE
40749,FAKE
40750,FAKE
40751,FAKE
40752,TRUE
40753,FAKE
40754,TRUE
40755,TRUE
40756,TRUE
40757,TRUE
40758,FAKE
40759,FAKE
40760,FAKE
40761,FAKE
40762,TRUE
40763,TRUE
40764,TRUE
40765,TRUE
40766,TRUE
40767,FAKE
40768,FAKE
40769,FAKE
40770,FAKE
40771,FAKE
40772,TRUE
40773,TRUE
40774,TRUE
40775,FAKE
40776,FAKE
40777,TRUE
40778,FAKE
40779,FAKE
40780,FAKE
40781,FAKE
40782,TRUE
40783,TRUE
40784,FAKE
40785,TRUE
40786,FAKE
40787,FAKE
40788,FAKE
40789,TRUE
40790,TRUE
40791,FAKE
40792,TRUE
40793,FAKE
40794,TRUE
40795,TRUE
40796,TRUE
40797,TRUE
40798,TRUE
40799,TRUE
40800,TRUE
40801,TRUE
40802,TRUE
40803,FAKE
40804,FAKE
40805,FAKE
40806,FAKE
40807,TRUE
40808,TRUE
40809,TRUE
40810,TRUE
40811,TRUE
40812,TRUE
40813,TRUE
40814,TRUE
40815,TRUE
40816,FAKE
40817,FAKE
40818,TRUE
40819,FAKE
40820,TRUE
40821,TRUE
40822,FAKE
40823,FAKE
40824,FAKE
40825,FAKE
40826,FAKE
40827,FAKE
40828,TRUE
40829,FAKE
40830,FAKE
40831,TRUE
40832,FAKE
40833,TRUE
40834,FAKE
40835,FAKE
40836,FAKE
40837,FAKE
40838,FAKE
40839,TRUE
40840,FAKE
40841,TRUE
40842,TRUE
40843,FAKE
40844,FAKE
40845,FAKE
40846,TRUE
40847,FAKE
40848,TRUE
40849,FAKE
40850,FAKE
40851,TRUE
40852,FAKE
40853,FAKE
40854,TRUE
40855,TRUE
40856,FAKE
40857,TRUE
40858,TRUE
40859,FAKE
40860,TRUE
40861,TRUE
40862,FAKE
40863,FAKE
40864,FAKE
40865,TRUE
40866,FAKE
40867,TRUE
40868,TRUE
40869,TRUE
40870,FAKE
40871,TRUE
40872,FAKE
40873,TRUE
40874,FAKE
40875,TRUE
40876,FAKE
40877,FAKE
40878,TRUE
40879,TRUE
40880,TRUE
40881,FAKE
40882,FAKE
40883,FAKE
40884,FAKE
40885,TRUE
40886,FAKE
40887,TRUE
40888,FAKE
40889,TRUE
40890,FAKE
40891,TRUE
40892,TRUE
40893,FAKE
40894,TRUE
40895,FAKE
40896,FAKE
40897,FAKE
40898,FAKE
40899,FAKE
40900,TRUE
40901,FAKE
40902,FAKE
40903,TRUE
40904,FAKE
40905,TRUE
40906,FAKE
40907,FAKE
40908,FAKE
40909,FAKE
40910,FAKE
40911,TRUE
40912,TRUE
40913,TRUE
40914,FAKE
40915,TRUE
40916,TRUE
40917,FAKE
40918,TRUE
40919,FAKE
40920,TRUE
40921,TRUE
40922,TRUE
40923,FAKE
40924,FAKE
40925,FAKE
40926,TRUE
40927,FAKE
40928,FAKE
40929,TRUE
40930,TRUE
40931,FAKE
40932,FAKE
40933,FAKE
40934,FAKE
40935,TRUE
40936,TRUE
40937,TRUE
40938,TRUE
40939,FAKE
40940,FAKE
40941,TRUE
40942,TRUE
40943,TRUE
40944,TRUE
40945,FAKE
40946,TRUE
40947,FAKE
40948,TRUE
40949,FAKE
40950,FAKE
40951,FAKE
40952,FAKE
40953,TRUE
40954,FAKE
40955,FAKE
40956,FAKE
40957,TRUE
40958,FAKE
40959,TRUE
40960,TRUE
40961,FAKE
40962,FAKE
40963,FAKE
40964,TRUE
40965,FAKE
40966,TRUE
40967,TRUE
40968,TRUE
40969,FAKE
40970,TRUE
40971,TRUE
40972,FAKE
40973,TRUE
40974,TRUE
40975,FAKE
40976,FAKE
40977,FAKE
40978,TRUE
40979,FAKE
40980,FAKE
40981,FAKE
40982,TRUE
40983,FAKE
40984,TRUE
40985,TRUE
40986,TRUE
40987,FAKE
40988,TRUE
40989,TRUE
40990,FAKE
40991,TRUE
40992,FAKE
40993,FAKE
40994,FAKE
40995,FAKE
40996,TRUE
40997,TRUE
40998,TRUE
40999,FAKE
41000,FAKE
41001,TRUE
41002,TRUE
41003,FAKE
41004,FAKE
41005,TRUE
41006,FAKE
41007,FAKE
41008,TRUE
41009,TRUE
41010,TRUE
41011,TRUE
41012,TRUE
41013,FAKE
41014,TRUE
41015,TRUE
41016,FAKE
41017,TRUE
41018,TRUE
41019,TRUE
41020,FAKE
41021,TRUE
41022,TRUE
41023,TRUE
41024,TRUE
41025,TRUE
41026,FAKE
41027,TRUE
41028,TRUE
41029,TRUE
41030,TRUE
41031,TRUE
41032,FAKE
41033,TRUE
41034,TRUE
41035,FAKE
41036,FAKE
41037,TRUE
41038,FAKE
41039,FAKE
41040,FAKE
41041,TRUE
41042,TRUE
41043,FAKE
41044,FAKE
41045,TRUE
41046,FAKE
41047,TRUE
41048,TRUE
41049,TRUE
41050,TRUE
41051,TRUE
41052,TRUE
41053,TRUE
41054,FAKE
41055,TRUE
41056,TRUE
41057,TRUE
41058,TRUE
41059,TRUE
41060,FAKE
41061,FAKE
41062,TRUE
41063,TRUE
41064,FAKE
41065,TRUE
41066,FAKE
41067,TRUE
41068,TRUE
41069,FAKE
41070,TRUE
41071,TRUE
41072,TRUE
41073,TRUE
41074,FAKE
41075,TRUE
41076,FAKE
41077,FAKE
41078,TRUE
41079,FAKE
41080,FAKE
41081,TRUE
41082,TRUE
41083,TRUE
41084,FAKE
41085,FAKE
41086,TRUE
41087,TRUE
41088,FAKE
41089,TRUE
41090,TRUE
41091,FAKE
41092,FAKE
41093,FAKE
41094,TRUE
41095,FAKE
41096,TRUE
41097,FAKE
41098,FAKE
41099,TRUE
41100,TRUE
41101,FAKE
41102,TRUE
41103,FAKE
41104,TRUE
41105,FAKE
41106,FAKE
41107,FAKE
41108,TRUE
41109,TRUE
41110,TRUE
41111,TRUE
41112,FAKE
41113,FAKE
41114,TRUE
41115,TRUE
41116,FAKE
41117,TRUE
41118,FAKE
41119,TRUE
41120,FAKE
41121,TRUE
41122,FAKE
41123,FAKE
41124,FAKE
41125,FAKE
41126,FAKE
41127,TRUE
41128,TRUE
41129,FAKE
41130,TRUE
41131,TRUE
41132,TRUE
41133,TRUE
41134,FAKE
41135,TRUE
41136,FAKE
41137,FAKE
41138,FAKE
41139,FAKE
41140,FAKE
41141,FAKE
41142,FAKE
41143,FAKE
41144,TRUE
41145,FAKE
41146,FAKE
41147,FAKE
41148,FAKE
41149,TRUE
41150,FAKE
41151,FAKE
41152,FAKE
41153,FAKE
41154,FAKE
41155,FAKE
41156,FAKE
41157,FAKE
41158,TRUE
41159,FAKE
41160,FAKE
41161,TRUE
41162,TRUE
41163,FAKE
41164,TRUE
41165,TRUE
41166,FAKE
41167,TRUE
41168,TRUE
41169,FAKE
41170,TRUE
41171,FAKE
41172,TRUE
41173,TRUE
41174,FAKE
41175,FAKE
41176,FAKE
41177,FAKE
41178,TRUE
41179,FAKE
41180,FAKE
41181,TRUE
41182,TRUE
41183,FAKE
41184,FAKE
41185,TRUE
41186,TRUE
41187,TRUE
41188,FAKE
41189,FAKE
41190,TRUE
41191,FAKE
41192,TRUE
41193,TRUE
41194,FAKE
41195,FAKE
41196,FAKE
41197,TRUE
41198,TRUE
41199,FAKE
41200,FAKE
41201,FAKE
41202,FAKE
41203,FAKE
41204,FAKE
41205,TRUE
41206,FAKE
41207,FAKE
41208,FAKE
41209,TRUE
41210,TRUE
41211,FAKE
41212,TRUE
41213,TRUE
41214,FAKE
41215,FAKE
41216,FAKE
41217,FAKE
41218,FAKE
41219,TRUE
41220,FAKE
41221,TRUE
41222,FAKE
41223,TRUE
41224,TRUE
41225,FAKE
41226,TRUE
41227,TRUE
41228,FAKE
41229,TRUE
41230,FAKE
41231,TRUE
41232,FAKE
41233,TRUE
41234,TRUE
41235,TRUE
41236,FAKE
41237,FAKE
41238,FAKE
41239,TRUE
41240,TRUE
41241,TRUE
41242,TRUE
41243,FAKE
41244,TRUE
41245,FAKE
41246,TRUE
41247,FAKE
41248,FAKE
41249,TRUE
41250,TRUE
41251,TRUE
41252,TRUE
41253,FAKE
41254,FAKE
41255,FAKE
41256,TRUE
41257,TRUE
41258,TRUE
41259,TRUE
41260,FAKE
41261,TRUE
41262,TRUE
41263,FAKE
41264,TRUE
41265,TRUE
41266,TRUE
41267,FAKE
41268,FAKE
41269,TRUE
41270,TRUE
41271,TRUE
41272,FAKE
41273,FAKE
41274,FAKE
41275,FAKE
41276,TRUE
41277,FAKE
41278,FAKE
41279,FAKE
41280,TRUE
41281,FAKE
41282,FAKE
41283,TRUE
41284,FAKE
41285,TRUE
41286,TRUE
41287,FAKE
41288,FAKE
41289,TRUE
41290,TRUE
41291,TRUE
41292,FAKE
41293,TRUE
41294,FAKE
41295,FAKE
41296,FAKE
41297,TRUE
41298,FAKE
41299,TRUE
41300,TRUE
41301,TRUE
41302,TRUE
41303,FAKE
41304,FAKE
41305,TRUE
41306,FAKE
41307,FAKE
41308,TRUE
41309,FAKE
41310,TRUE
41311,TRUE
41312,FAKE
41313,FAKE
41314,TRUE
41315,TRUE
41316,FAKE
41317,TRUE
41318,TRUE
41319,FAKE
41320,FAKE
41321,TRUE
41322,TRUE
41323,TRUE
41324,FAKE
41325,TRUE
41326,FAKE
41327,TRUE
41328,TRUE
41329,FAKE
41330,FAKE
41331,FAKE
41332,TRUE
41333,FAKE
41334,FAKE
41335,TRUE
41336,TRUE
41337,FAKE
41338,FAKE
41339,TRUE
41340,TRUE
41341,TRUE
41342,TRUE
41343,TRUE
41344,FAKE
41345,FAKE
41346,FAKE
41347,FAKE
41348,TRUE
41349,FAKE
41350,FAKE
41351,TRUE
41352,TRUE
41353,FAKE
41354,TRUE
41355,TRUE
41356,FAKE
41357,FAKE
41358,FAKE
41359,TRUE
41360,TRUE
41361,FAKE
41362,TRUE
41363,TRUE
41364,FAKE
41365,TRUE
41366,FAKE
41367,FAKE
41368,TRUE
41369,FAKE
41370,TRUE
41371,TRUE
41372,TRUE
41373,FAKE
41374,TRUE
41375,TRUE
41376,TRUE
41377,TRUE
41378,FAKE
41379,TRUE
41380,TRUE
41381,TRUE
41382,FAKE
41383,FAKE
41384,TRUE
41385,FAKE
41386,FAKE
41387,FAKE
41388,TRUE
41389,FAKE
41390,TRUE
41391,FAKE
41392,FAKE
41393,TRUE
41394,FAKE
41395,FAKE
41396,FAKE
41397,FAKE
41398,TRUE
41399,TRUE
41400,FAKE
41401,FAKE
41402,FAKE
41403,TRUE
41404,FAKE
41405,FAKE
41406,TRUE
41407,FAKE
41408,TRUE
41409,FAKE
41410,FAKE
41411,TRUE
41412,TRUE
41413,FAKE
41414,TRUE
41415,FAKE
41416,FAKE
41417,FAKE
41418,TRUE
41419,FAKE
41420,FAKE
41421,FAKE
41422,FAKE
41423,FAKE
41424,FAKE
41425,TRUE
41426,FAKE
41427,FAKE
41428,TRUE
41429,FAKE
41430,TRUE
41431,TRUE
41432,FAKE
41433,FAKE
41434,FAKE
41435,FAKE
41436,TRUE
41437,FAKE
41438,TRUE
41439,FAKE
41440,FAKE
41441,FAKE
41442,FAKE
41443,TRUE
41444,TRUE
41445,TRUE
41446,FAKE
41447,FAKE
41448,TRUE
41449,FAKE
41450,TRUE
41451,FAKE
41452,FAKE
41453,FAKE
41454,TRUE
41455,TRUE
41456,FAKE
41457,TRUE
41458,FAKE
41459,FAKE
41460,FAKE
41461,TRUE
41462,TRUE
41463,TRUE
41464,FAKE
41465,FAKE
41466,TRUE
41467,TRUE
41468,TRUE
41469,FAKE
41470,FAKE
41471,TRUE
41472,TRUE
41473,TRUE
41474,TRUE
41475,TRUE
41476,FAKE
41477,FAKE
41478,TRUE
41479,FAKE
41480,TRUE
41481,TRUE
41482,FAKE
41483,TRUE
41484,FAKE
41485,FAKE
41486,FAKE
41487,TRUE
41488,TRUE
41489,FAKE
41490,TRUE
41491,FAKE
41492,FAKE
41493,TRUE
41494,FAKE
41495,FAKE
41496,FAKE
41497,TRUE
41498,FAKE
41499,FAKE
41500,TRUE
41501,TRUE
41502,FAKE
41503,TRUE
41504,FAKE
41505,FAKE
41506,TRUE
41507,TRUE
41508,FAKE
41509,FAKE
41510,FAKE
41511,FAKE
41512,TRUE
41513,TRUE
41514,FAKE
41515,TRUE
41516,TRUE
41517,TRUE
41518,FAKE
41519,FAKE
41520,TRUE
41521,FAKE
41522,FAKE
41523,TRUE
41524,TRUE
41525,TRUE
41526,FAKE
41527,TRUE
41528,FAKE
41529,FAKE
41530,TRUE
41531,FAKE
41532,TRUE
41533,TRUE
41534,TRUE
41535,FAKE
41536,FAKE
41537,FAKE
41538,TRUE
41539,FAKE
41540,FAKE
41541,FAKE
41542,TRUE
41543,TRUE
41544,TRUE
41545,FAKE
41546,FAKE
41547,FAKE
41548,FAKE
41549,TRUE
41550,FAKE
41551,FAKE
41552,FAKE
41553,FAKE
41554,TRUE
41555,FAKE
41556,TRUE
41557,FAKE
41558,TRUE
41559,FAKE
41560,FAKE
41561,FAKE
41562,FAKE
41563,TRUE
41564,TRUE
41565,FAKE
41566,FAKE
41567,TRUE
41568,TRUE
41569,TRUE
41570,FAKE
41571,TRUE
41572,FAKE
41573,TRUE
41574,FAKE
41575,TRUE
41576,FAKE
41577,TRUE
41578,TRUE
41579,TRUE
41580,FAKE
41581,FAKE
41582,FAKE
41583,TRUE
41584,TRUE
41585,FAKE
41586,TRUE
41587,TRUE
41588,FAKE
41589,TRUE
41590,TRUE
41591,TRUE
41592,TRUE
41593,FAKE
41594,FAKE
41595,TRUE
41596,TRUE
41597,FAKE
41598,FAKE
41599,TRUE
41600,TRUE
41601,FAKE
41602,TRUE
41603,TRUE
41604,TRUE
41605,FAKE
41606,FAKE
41607,FAKE
41608,TRUE
41609,FAKE
41610,TRUE
41611,TRUE
41612,TRUE
41613,TRUE
41614,FAKE
41615,FAKE
41616,TRUE
41617,FAKE
41618,FAKE
41619,TRUE
41620,TRUE
41621,FAKE
41622,FAKE
41623,TRUE
41624,TRUE
41625,FAKE
41626,FAKE
41627,FAKE
41628,FAKE
41629,FAKE
41630,FAKE
41631,FAKE
41632,FAKE
41633,TRUE
41634,TRUE
41635,FAKE
41636,TRUE
41637,FAKE
41638,FAKE
41639,FAKE
41640,TRUE
41641,FAKE
41642,FAKE
41643,FAKE
41644,TRUE
41645,FAKE
41646,TRUE
41647,TRUE
41648,FAKE
41649,FAKE
41650,TRUE
41651,FAKE
41652,FAKE
41653,FAKE
41654,FAKE
41655,FAKE
41656,FAKE
41657,TRUE
41658,FAKE
41659,FAKE
41660,FAKE
41661,TRUE
41662,FAKE
41663,TRUE
41664,TRUE
41665,FAKE
41666,FAKE
41667,FAKE
41668,FAKE
41669,FAKE
41670,TRUE
41671,TRUE
41672,TRUE
41673,FAKE
41674,FAKE
41675,TRUE
41676,FAKE
41677,FAKE
41678,TRUE
41679,TRUE
41680,TRUE
41681,TRUE
41682,TRUE
41683,TRUE
41684,TRUE
41685,FAKE
41686,TRUE
41687,TRUE
41688,FAKE
41689,FAKE
41690,FAKE
41691,FAKE
41692,TRUE
41693,FAKE
41694,TRUE
41695,FAKE
41696,TRUE
41697,FAKE
41698,TRUE
41699,FAKE
41700,TRUE
41701,FAKE
41702,TRUE
41703,FAKE
41704,TRUE
41705,TRUE
41706,TRUE
41707,TRUE
41708,TRUE
41709,TRUE
41710,FAKE
41711,TRUE
41712,FAKE
41713,FAKE
41714,FAKE
41715,FAKE
41716,FAKE
41717,TRUE
41718,TRUE
41719,FAKE
41720,TRUE
41721,FAKE
41722,TRUE
41723,TRUE
41724,FAKE
41725,TRUE
41726,FAKE
41727,TRUE
41728,TRUE
41729,FAKE
41730,FAKE
41731,FAKE
41732,TRUE
41733,TRUE
41734,FAKE
41735,FAKE
41736,TRUE
41737,FAKE
41738,TRUE
41739,FAKE
41740,TRUE
41741,TRUE
41742,TRUE
41743,FAKE
41744,FAKE
41745,TRUE
41746,FAKE
41747,FAKE
41748,TRUE
41749,FAKE
41750,FAKE
41751,FAKE
41752,FAKE
41753,TRUE
41754,TRUE
41755,FAKE
41756,TRUE
41757,TRUE
41758,FAKE
41759,TRUE
41760,TRUE
41761,FAKE
41762,TRUE
41763,FAKE
41764,TRUE
41765,FAKE
41766,TRUE
41767,FAKE
41768,TRUE
41769,TRUE
41770,FAKE
41771,TRUE
41772,TRUE
41773,FAKE
41774,TRUE
41775,FAKE
41776,TRUE
41777,TRUE
41778,FAKE
41779,TRUE
41780,FAKE
41781,FAKE
41782,TRUE
41783,FAKE
41784,TRUE
41785,TRUE
41786,TRUE
41787,TRUE
41788,TRUE
41789,FAKE
41790,TRUE
41791,FAKE
41792,TRUE
41793,TRUE
41794,FAKE
41795,TRUE
41796,FAKE
41797,TRUE
41798,FAKE
41799,TRUE
41800,TRUE
41801,TRUE
41802,FAKE
41803,TRUE
41804,TRUE
41805,TRUE
41806,TRUE
41807,TRUE
41808,FAKE
41809,FAKE
41810,FAKE
41811,FAKE
41812,FAKE
41813,FAKE
41814,FAKE
41815,TRUE
41816,TRUE
41817,FAKE
41818,TRUE
41819,TRUE
41820,TRUE
41821,TRUE
41822,FAKE
41823,FAKE
41824,FAKE
41825,TRUE
41826,FAKE
41827,FAKE
41828,TRUE
41829,FAKE
41830,FAKE
41831,TRUE
41832,FAKE
41833,FAKE
41834,TRUE
41835,TRUE
41836,TRUE
41837,FAKE
41838,TRUE
41839,TRUE
41840,FAKE
41841,TRUE
41842,FAKE
41843,FAKE
41844,FAKE
41845,TRUE
41846,FAKE
41847,TRUE
41848,FAKE
41849,TRUE
41850,FAKE
41851,FAKE
41852,FAKE
41853,TRUE
41854,TRUE
41855,TRUE
41856,FAKE
41857,FAKE
41858,FAKE
41859,FAKE
41860,FAKE
41861,FAKE
41862,TRUE
41863,FAKE
41864,TRUE
41865,TRUE
41866,TRUE
41867,TRUE
41868,FAKE
41869,TRUE
41870,FAKE
41871,TRUE
41872,TRUE
41873,TRUE
41874,TRUE
41875,TRUE
41876,FAKE
41877,FAKE
41878,FAKE
41879,TRUE
41880,FAKE
41881,FAKE
41882,TRUE
41883,TRUE
41884,TRUE
